market,commodity,year,month,cpi
Obuasi,Maize,2014,4,115.6005
Obuasi,Maize,2014,5,116.7307
Obuasi,Maize,2014,6,118.3548
Obuasi,Maize,2014,7,117.1318
Obuasi,Maize,2014,8,115.7
Obuasi,Maize,2014,9,112.1683
Obuasi,Maize,2014,10,112.243
Obuasi,Maize,2014,11,113.2103
Obuasi,Maize,2014,12,114.0564
Obuasi,Maize,2015,1,120.5275
Obuasi,Maize,2015,2,121.1263
Obuasi,Maize,2015,3,122.0781
Obuasi,Maize,2015,4,123.8958
Obuasi,Maize,2015,5,125.2882
Obuasi,Maize,2015,6,127.111
Obuasi,Maize,2015,7,126.0348
Obuasi,Maize,2015,8,124.5137
Obuasi,Maize,2015,9,120.9395
Obuasi,Maize,2015,10,121.0138
Obuasi,Maize,2015,11,122.1764
Obuasi,Maize,2015,12,123.1852
Obuasi,Maize,2016,1,130.3701
Obuasi,Maize,2016,2,131.1867
Obuasi,Maize,2016,3,132.2356
Obuasi,Maize,2016,4,134.2526
Obuasi,Maize,2016,5,135.9292
Obuasi,Maize,2016,6,137.9933
Obuasi,Maize,2016,7,136.92
Obuasi,Maize,2016,8,135.0664
Obuasi,Maize,2016,9,131.7905
Obuasi,Maize,2016,10,131.4893
Obuasi,Maize,2016,11,133.5423
Obuasi,Maize,2016,12,135.1228
Obuasi,Maize,2017,1,139.5017
Obuasi,Maize,2017,2,140.5844
Obuasi,Maize,2017,3,141.8227
Obuasi,Maize,2017,4,143.2019
Obuasi,Maize,2017,5,144.5164
Obuasi,Maize,2017,6,146.5159
Obuasi,Maize,2017,7,146.8
Obuasi,Cassava,2008,1,214.5
Obuasi,Cassava,2008,2,220.7
Obuasi,Cassava,2008,3,225.7
Obuasi,Cassava,2008,4,231.3
Obuasi,Cassava,2008,5,243.5
Obuasi,Cassava,2008,6,249.1
Obuasi,Cassava,2008,7,251
Obuasi,Cassava,2008,8,248.6
Obuasi,Cassava,2008,9,243.8
Obuasi,Cassava,2008,10,236.9
Obuasi,Cassava,2008,11,241.1
Obuasi,Cassava,2008,12,246.7
Obuasi,Cassava,2009,1,256.2
Obuasi,Cassava,2009,2,262.5
Obuasi,Cassava,2009,3,267.5
Obuasi,Cassava,2009,4,276
Obuasi,Cassava,2009,5,285.3
Obuasi,Cassava,2009,6,287.8
Obuasi,Cassava,2009,7,289.1
Obuasi,Cassava,2009,8,285.3
Obuasi,Cassava,2009,9,275
Obuasi,Cassava,2009,10,269
Obuasi,Cassava,2009,11,271
Obuasi,Cassava,2009,12,275.9
Obuasi,Cassava,2010,1,279.5
Obuasi,Cassava,2010,2,284
Obuasi,Cassava,2010,3,287.1
Obuasi,Cassava,2010,4,292.1
Obuasi,Cassava,2010,5,298.6
Obuasi,Cassava,2010,6,305.4
Obuasi,Cassava,2010,7,306
Obuasi,Cassava,2010,8,300.5
Obuasi,Cassava,2010,9,290.6
Obuasi,Cassava,2010,10,284.1
Obuasi,Cassava,2010,11,285.4
Obuasi,Cassava,2010,12,288.3
Obuasi,Cassava,2011,1,293
Obuasi,Cassava,2011,2,297
Obuasi,Cassava,2011,3,300.6
Obuasi,Cassava,2011,4,304.3
Obuasi,Cassava,2011,5,310.4
Obuasi,Cassava,2011,6,313.9
Obuasi,Cassava,2011,7,316
Obuasi,Cassava,2011,8,311.9
Obuasi,Cassava,2011,9,301.4
Obuasi,Cassava,2011,10,295.6
Obuasi,Cassava,2011,11,298
Obuasi,Cassava,2011,12,300.6
Obuasi,Cassava,2012,1,97.4958
Obuasi,Cassava,2012,2,98.641
Obuasi,Cassava,2012,3,98.641
Obuasi,Cassava,2012,4,101.4071
Obuasi,Cassava,2012,5,101.4071
Obuasi,Cassava,2012,6,102.1679
Obuasi,Cassava,2012,7,103.9148
Obuasi,Cassava,2012,8,101.9171
Obuasi,Cassava,2012,9,97.3699
Obuasi,Cassava,2012,10,98.5842
Obuasi,Cassava,2012,11,98.9502
Obuasi,Cassava,2012,12,99.6234
Obuasi,Cassava,2013,1,105.273
Obuasi,Cassava,2013,2,105.273
Obuasi,Cassava,2013,3,105.273
Obuasi,Cassava,2013,4,108.0738
Obuasi,Cassava,2013,5,108.0738
Obuasi,Cassava,2013,6,109.6575
Obuasi,Cassava,2013,7,111.53
Obuasi,Cassava,2013,8,110.0008
Obuasi,Cassava,2013,9,106.0242
Obuasi,Cassava,2013,10,105.3739
Obuasi,Cassava,2013,11,106.1582
Obuasi,Cassava,2013,12,106.8374
Obuasi,Cassava,2014,1,112.7433
Obuasi,Cassava,2014,2,113.1858
Obuasi,Cassava,2014,3,113.92
Obuasi,Cassava,2014,4,115.6005
Obuasi,Cassava,2014,5,116.7307
Obuasi,Cassava,2014,6,118.3548
Obuasi,Cassava,2014,7,117.1318
Obuasi,Cassava,2014,8,115.7
Obuasi,Cassava,2014,9,112.1683
Obuasi,Cassava,2014,10,112.243
Obuasi,Cassava,2014,11,113.2103
Obuasi,Cassava,2014,12,114.0564
Obuasi,Cassava,2015,1,120.5275
Obuasi,Cassava,2015,2,121.1263
Obuasi,Cassava,2015,3,122.0781
Obuasi,Cassava,2015,4,123.8958
Obuasi,Cassava,2015,5,125.2882
Obuasi,Cassava,2015,6,127.111
Obuasi,Cassava,2015,7,126.0348
Obuasi,Cassava,2015,8,124.5137
Obuasi,Cassava,2015,9,120.9395
Obuasi,Cassava,2015,10,121.0138
Obuasi,Cassava,2015,11,122.1764
Obuasi,Cassava,2015,12,123.1852
Obuasi,Cassava,2016,1,130.3701
Obuasi,Cassava,2016,2,131.1867
Obuasi,Cassava,2016,3,132.2356
Obuasi,Cassava,2016,4,134.2526
Obuasi,Cassava,2016,5,135.9292
Obuasi,Cassava,2016,6,137.9933
Obuasi,Cassava,2016,7,136.92
Obuasi,Cassava,2016,8,135.0664
Obuasi,Cassava,2016,9,131.7905
Obuasi,Cassava,2016,10,131.4893
Obuasi,Cassava,2016,11,133.5423
Obuasi,Cassava,2016,12,135.1228
Obuasi,Cassava,2017,1,139.5017
Obuasi,Cassava,2017,2,140.5844
Obuasi,Cassava,2017,3,141.8227
Obuasi,Cassava,2017,4,143.2019
Obuasi,Cassava,2017,5,144.5164
Obuasi,Cassava,2017,6,146.5159
Obuasi,Cassava,2017,7,146.8
Obuasi,Rice (local),2008,1,214.5
Obuasi,Rice (local),2008,2,220.7
Obuasi,Rice (local),2008,3,225.7
Obuasi,Rice (local),2008,4,231.3
Obuasi,Rice (local),2008,5,243.5
Obuasi,Rice (local),2008,6,249.1
Obuasi,Rice (local),2008,7,251
Obuasi,Rice (local),2008,8,248.6
Obuasi,Rice (local),2008,9,243.8
Obuasi,Rice (local),2008,10,236.9
Obuasi,Rice (local),2008,11,241.1
Obuasi,Rice (local),2008,12,246.7
Obuasi,Rice (local),2009,1,256.2
Obuasi,Rice (local),2009,2,262.5
Obuasi,Rice (local),2009,3,267.5
Obuasi,Rice (local),2009,4,276
Obuasi,Rice (local),2009,5,285.3
Obuasi,Rice (local),2009,6,287.8
Obuasi,Rice (local),2009,7,289.1
Obuasi,Rice (local),2009,8,285.3
Obuasi,Rice (local),2009,9,275
Obuasi,Rice (local),2009,10,269
Obuasi,Rice (local),2009,11,271
Obuasi,Rice (local),2009,12,275.9
Obuasi,Rice (local),2010,1,279.5
Obuasi,Rice (local),2010,2,284
Obuasi,Rice (local),2010,3,287.1
Obuasi,Rice (local),2010,4,292.1
Obuasi,Rice (local),2010,5,298.6
Obuasi,Rice (local),2010,6,305.4
Obuasi,Rice (local),2010,7,306
Obuasi,Rice (local),2010,8,300.5
Obuasi,Rice (local),2010,9,290.6
Obuasi,Rice (local),2010,10,284.1
Obuasi,Rice (local),2010,11,285.4
Obuasi,Rice (local),2010,12,288.3
Obuasi,Rice (local),2011,1,293
Obuasi,Rice (local),2011,2,297
Obuasi,Rice (local),2011,3,300.6
Obuasi,Rice (local),2011,4,304.3
Obuasi,Rice (local),2011,5,310.4
Obuasi,Rice (local),2011,6,313.9
Obuasi,Rice (local),2011,7,316
Obuasi,Rice (local),2011,8,311.9
Obuasi,Rice (local),2011,9,301.4
Obuasi,Rice (local),2011,10,295.6
Obuasi,Rice (local),2011,11,298
Obuasi,Rice (local),2011,12,300.6
Obuasi,Rice (local),2012,1,97.4958
Obuasi,Rice (local),2012,2,98.641
Obuasi,Rice (local),2012,3,98.641
Obuasi,Rice (local),2012,4,101.4071
Obuasi,Rice (local),2012,5,101.4071
Obuasi,Rice (local),2012,6,102.1679
Obuasi,Rice (local),2012,7,103.9148
Obuasi,Rice (local),2012,8,101.9171
Obuasi,Rice (local),2012,9,97.3699
Obuasi,Rice (local),2012,10,98.5842
Obuasi,Rice (local),2012,11,98.9502
Obuasi,Rice (local),2012,12,99.6234
Obuasi,Rice (local),2013,1,105.273
Obuasi,Rice (local),2013,2,105.273
Obuasi,Rice (local),2013,3,105.273
Obuasi,Rice (local),2013,4,108.0738
Obuasi,Rice (local),2013,5,108.0738
Obuasi,Rice (local),2013,6,109.6575
Obuasi,Rice (local),2013,7,111.53
Obuasi,Rice (local),2013,8,110.0008
Obuasi,Rice (local),2013,9,106.0242
Obuasi,Rice (local),2013,10,105.3739
Obuasi,Rice (local),2013,11,106.1582
Obuasi,Rice (local),2013,12,106.8374
Obuasi,Rice (local),2014,1,112.7433
Obuasi,Rice (local),2014,2,113.1858
Obuasi,Rice (local),2014,3,113.92
Obuasi,Rice (local),2014,4,115.6005
Obuasi,Rice (local),2014,5,116.7307
Obuasi,Rice (local),2014,6,118.3548
Obuasi,Rice (local),2014,7,117.1318
Obuasi,Rice (local),2014,8,115.7
Obuasi,Rice (local),2014,9,112.1683
Obuasi,Rice (local),2014,10,112.243
Obuasi,Rice (local),2014,11,113.2103
Obuasi,Rice (local),2014,12,114.0564
Obuasi,Rice (local),2015,1,120.5275
Obuasi,Rice (local),2015,2,121.1263
Obuasi,Rice (local),2015,3,122.0781
Obuasi,Rice (local),2015,4,123.8958
Obuasi,Rice (local),2015,5,125.2882
Obuasi,Rice (local),2015,6,127.111
Obuasi,Rice (local),2015,7,126.0348
Obuasi,Rice (local),2015,8,124.5137
Obuasi,Rice (local),2015,9,120.9395
Obuasi,Rice (local),2015,10,121.0138
Obuasi,Rice (local),2015,11,122.1764
Obuasi,Rice (local),2015,12,123.1852
Obuasi,Rice (local),2016,1,130.3701
Obuasi,Rice (local),2016,2,131.1867
Obuasi,Rice (local),2016,3,132.2356
Obuasi,Rice (local),2016,4,134.2526
Obuasi,Rice (local),2016,5,135.9292
Obuasi,Rice (local),2016,6,137.9933
Obuasi,Rice (local),2016,7,136.92
Obuasi,Rice (local),2016,8,135.0664
Obuasi,Rice (local),2016,9,131.7905
Obuasi,Rice (local),2016,10,131.4893
Obuasi,Rice (local),2016,11,133.5423
Obuasi,Rice (local),2016,12,135.1228
Obuasi,Rice (local),2017,1,139.5017
Obuasi,Rice (local),2017,2,140.5844
Obuasi,Rice (local),2017,3,141.8227
Obuasi,Rice (local),2017,4,143.2019
Obuasi,Rice (local),2017,5,144.5164
Obuasi,Rice (local),2017,6,146.5159
Obuasi,Rice (local),2017,7,146.8
Obuasi,Plantains (apentu),2008,1,214.5
Obuasi,Plantains (apentu),2008,2,220.7
Obuasi,Plantains (apentu),2008,3,225.7
Obuasi,Plantains (apentu),2008,4,231.3
Obuasi,Plantains (apentu),2008,5,243.5
Obuasi,Plantains (apentu),2008,6,249.1
Obuasi,Plantains (apentu),2008,7,251
Obuasi,Plantains (apentu),2008,8,248.6
Obuasi,Plantains (apentu),2008,9,243.8
Obuasi,Plantains (apentu),2008,10,236.9
Obuasi,Plantains (apentu),2008,11,241.1
Obuasi,Plantains (apentu),2008,12,246.7
Obuasi,Plantains (apentu),2009,1,256.2
Obuasi,Plantains (apentu),2009,2,262.5
Obuasi,Plantains (apentu),2009,3,267.5
Obuasi,Plantains (apentu),2009,4,276
Obuasi,Plantains (apentu),2009,5,285.3
Obuasi,Plantains (apentu),2009,6,287.8
Obuasi,Plantains (apentu),2009,7,289.1
Obuasi,Plantains (apentu),2009,8,285.3
Obuasi,Plantains (apentu),2009,9,275
Obuasi,Plantains (apentu),2009,10,269
Obuasi,Plantains (apentu),2009,11,271
Obuasi,Plantains (apentu),2009,12,275.9
Obuasi,Plantains (apentu),2010,1,279.5
Obuasi,Plantains (apentu),2010,2,284
Obuasi,Plantains (apentu),2010,3,287.1
Obuasi,Plantains (apentu),2010,4,292.1
Obuasi,Plantains (apentu),2010,5,298.6
Obuasi,Plantains (apentu),2010,6,305.4
Obuasi,Plantains (apentu),2010,7,306
Obuasi,Plantains (apentu),2010,8,300.5
Obuasi,Plantains (apentu),2010,9,290.6
Obuasi,Plantains (apentu),2010,10,284.1
Obuasi,Plantains (apentu),2010,11,285.4
Obuasi,Plantains (apentu),2010,12,288.3
Obuasi,Plantains (apentu),2011,1,293
Obuasi,Plantains (apentu),2011,2,297
Obuasi,Plantains (apentu),2011,3,300.6
Obuasi,Plantains (apentu),2011,4,304.3
Obuasi,Plantains (apentu),2011,5,310.4
Obuasi,Plantains (apentu),2011,6,313.9
Obuasi,Plantains (apentu),2011,7,316
Obuasi,Plantains (apentu),2011,8,311.9
Obuasi,Plantains (apentu),2011,9,301.4
Obuasi,Plantains (apentu),2011,10,295.6
Obuasi,Plantains (apentu),2011,11,298
Obuasi,Plantains (apentu),2011,12,300.6
Obuasi,Plantains (apentu),2012,1,97.4958
Obuasi,Plantains (apentu),2012,2,98.641
Obuasi,Plantains (apentu),2012,3,98.641
Obuasi,Plantains (apentu),2012,4,101.4071
Obuasi,Plantains (apentu),2012,5,101.4071
Obuasi,Plantains (apentu),2012,6,102.1679
Obuasi,Plantains (apentu),2012,7,103.9148
Obuasi,Plantains (apentu),2012,8,101.9171
Obuasi,Plantains (apentu),2012,9,97.3699
Obuasi,Plantains (apentu),2012,10,98.5842
Obuasi,Plantains (apentu),2012,11,98.9502
Obuasi,Plantains (apentu),2012,12,99.6234
Obuasi,Plantains (apentu),2013,1,105.273
Obuasi,Plantains (apentu),2013,2,105.273
Obuasi,Plantains (apentu),2013,3,105.273
Obuasi,Plantains (apentu),2013,4,108.0738
Obuasi,Plantains (apentu),2013,5,108.0738
Obuasi,Plantains (apentu),2013,6,109.6575
Obuasi,Plantains (apentu),2013,7,111.53
Obuasi,Plantains (apentu),2013,8,110.0008
Obuasi,Plantains (apentu),2013,9,106.0242
Obuasi,Plantains (apentu),2013,10,105.3739
Obuasi,Plantains (apentu),2013,11,106.1582
Obuasi,Plantains (apentu),2013,12,106.8374
Obuasi,Plantains (apentu),2014,1,112.7433
Obuasi,Plantains (apentu),2014,2,113.1858
Obuasi,Plantains (apentu),2014,3,113.92
Obuasi,Plantains (apentu),2014,4,115.6005
Obuasi,Plantains (apentu),2014,5,116.7307
Obuasi,Plantains (apentu),2014,6,118.3548
Obuasi,Plantains (apentu),2014,7,117.1318
Obuasi,Plantains (apentu),2014,8,115.7
Obuasi,Plantains (apentu),2014,9,112.1683
Obuasi,Plantains (apentu),2014,10,112.243
Obuasi,Plantains (apentu),2014,11,113.2103
Obuasi,Plantains (apentu),2014,12,114.0564
Obuasi,Plantains (apentu),2015,1,120.5275
Obuasi,Plantains (apentu),2015,2,121.1263
Obuasi,Plantains (apentu),2015,3,122.0781
Obuasi,Plantains (apentu),2015,4,123.8958
Obuasi,Plantains (apentu),2015,5,125.2882
Obuasi,Plantains (apentu),2015,6,127.111
Obuasi,Plantains (apentu),2015,7,126.0348
Obuasi,Plantains (apentu),2015,8,124.5137
Obuasi,Plantains (apentu),2015,9,120.9395
Obuasi,Plantains (apentu),2015,10,121.0138
Obuasi,Plantains (apentu),2015,11,122.1764
Obuasi,Plantains (apentu),2015,12,123.1852
Obuasi,Plantains (apentu),2016,1,130.3701
Obuasi,Plantains (apentu),2016,2,131.1867
Obuasi,Plantains (apentu),2016,3,132.2356
Obuasi,Plantains (apentu),2016,4,134.2526
Obuasi,Plantains (apentu),2016,5,135.9292
Obuasi,Plantains (apentu),2016,6,137.9933
Obuasi,Plantains (apentu),2016,7,136.92
Obuasi,Plantains (apentu),2016,8,135.0664
Obuasi,Plantains (apentu),2016,9,131.7905
Obuasi,Plantains (apentu),2016,10,131.4893
Obuasi,Plantains (apentu),2016,11,133.5423
Obuasi,Plantains (apentu),2016,12,135.1228
Obuasi,Plantains (apentu),2017,1,139.5017
Obuasi,Plantains (apentu),2017,2,140.5844
Obuasi,Plantains (apentu),2017,3,141.8227
Obuasi,Plantains (apentu),2017,4,143.2019
Obuasi,Plantains (apentu),2017,5,144.5164
Obuasi,Yam,2008,1,214.5
Obuasi,Yam,2008,2,220.7
Obuasi,Yam,2008,3,225.7
Obuasi,Yam,2008,4,231.3
Obuasi,Yam,2008,5,243.5
Obuasi,Yam,2008,6,249.1
Obuasi,Yam,2008,7,251
Obuasi,Yam,2008,8,248.6
Obuasi,Yam,2008,9,243.8
Obuasi,Yam,2008,10,236.9
Obuasi,Yam,2008,11,241.1
Obuasi,Yam,2008,12,246.7
Obuasi,Yam,2009,1,256.2
Obuasi,Yam,2009,2,262.5
Obuasi,Yam,2009,3,267.5
Obuasi,Yam,2009,4,276
Obuasi,Yam,2009,5,285.3
Obuasi,Yam,2009,6,287.8
Obuasi,Yam,2009,7,289.1
Obuasi,Yam,2009,8,285.3
Obuasi,Yam,2009,9,275
Obuasi,Yam,2009,10,269
Obuasi,Yam,2009,11,271
Obuasi,Yam,2009,12,275.9
Obuasi,Yam,2010,1,279.5
Obuasi,Yam,2010,2,284
Obuasi,Yam,2010,3,287.1
Obuasi,Yam,2010,4,292.1
Obuasi,Yam,2010,5,298.6
Obuasi,Yam,2010,6,305.4
Obuasi,Yam,2010,7,306
Obuasi,Yam,2010,8,300.5
Obuasi,Yam,2010,9,290.6
Obuasi,Yam,2010,10,284.1
Obuasi,Yam,2010,11,285.4
Obuasi,Yam,2010,12,288.3
Obuasi,Yam,2011,1,293
Obuasi,Yam,2011,2,297
Obuasi,Yam,2011,3,300.6
Obuasi,Yam,2011,4,304.3
Obuasi,Yam,2011,5,310.4
Obuasi,Yam,2011,6,313.9
Obuasi,Yam,2011,7,316
Obuasi,Yam,2011,8,311.9
Obuasi,Yam,2011,9,301.4
Obuasi,Yam,2011,10,295.6
Obuasi,Yam,2011,11,298
Obuasi,Yam,2011,12,300.6
Obuasi,Yam,2012,1,97.4958
Obuasi,Yam,2012,2,98.641
Obuasi,Yam,2012,3,98.641
Obuasi,Yam,2012,4,101.4071
Obuasi,Yam,2012,5,101.4071
Obuasi,Yam,2012,6,102.1679
Obuasi,Yam,2012,7,103.9148
Obuasi,Yam,2012,8,101.9171
Obuasi,Yam,2012,9,97.3699
Obuasi,Yam,2012,10,98.5842
Obuasi,Yam,2012,11,98.9502
Obuasi,Yam,2012,12,99.6234
Obuasi,Yam,2013,1,105.273
Obuasi,Yam,2013,2,105.273
Obuasi,Yam,2013,3,105.273
Obuasi,Yam,2013,4,108.0738
Obuasi,Yam,2013,5,108.0738
Obuasi,Yam,2013,6,109.6575
Obuasi,Yam,2013,7,111.53
Obuasi,Yam,2013,8,110.0008
Obuasi,Yam,2013,9,106.0242
Obuasi,Yam,2013,10,105.3739
Obuasi,Yam,2013,11,106.1582
Obuasi,Yam,2013,12,106.8374
Obuasi,Yam,2014,1,112.7433
Obuasi,Yam,2014,2,113.1858
Obuasi,Yam,2014,3,113.92
Obuasi,Yam,2014,4,115.6005
Obuasi,Yam,2014,5,116.7307
Obuasi,Yam,2014,6,118.3548
Obuasi,Yam,2014,7,117.1318
Obuasi,Yam,2014,8,115.7
Obuasi,Yam,2014,9,112.1683
Obuasi,Yam,2014,10,112.243
Obuasi,Yam,2014,11,113.2103
Obuasi,Yam,2014,12,114.0564
Obuasi,Yam,2015,1,120.5275
Obuasi,Yam,2015,2,121.1263
Obuasi,Yam,2015,3,122.0781
Obuasi,Yam,2015,4,123.8958
Obuasi,Yam,2015,5,125.2882
Obuasi,Yam,2015,6,127.111
Obuasi,Yam,2015,7,126.0348
Obuasi,Yam,2015,8,124.5137
Obuasi,Yam,2015,9,120.9395
Obuasi,Yam,2015,10,121.0138
Obuasi,Yam,2015,11,122.1764
Obuasi,Yam,2015,12,123.1852
Obuasi,Yam,2016,1,130.3701
Obuasi,Yam,2016,2,131.1867
Obuasi,Yam,2016,3,132.2356
Obuasi,Yam,2016,4,134.2526
Obuasi,Yam,2016,5,135.9292
Obuasi,Yam,2016,6,137.9933
Obuasi,Yam,2016,7,136.92
Obuasi,Yam,2016,8,135.0664
Obuasi,Yam,2016,9,131.7905
Obuasi,Yam,2016,10,131.4893
Obuasi,Yam,2016,11,133.5423
Obuasi,Yam,2016,12,135.1228
Obuasi,Yam,2017,1,139.5017
Obuasi,Yam,2017,2,140.5844
Obuasi,Yam,2017,3,141.8227
Obuasi,Yam,2017,4,143.2019
Obuasi,Yam,2017,5,144.5164
Obuasi,Yam,2017,6,146.5159
Obuasi,Yam,2017,7,146.8
Sunyani,Maize,2008,1,214.5
Sunyani,Maize,2008,2,220.7
Sunyani,Maize,2008,3,225.7
Sunyani,Maize,2008,4,231.3
Sunyani,Maize,2008,5,243.5
Sunyani,Maize,2008,6,249.1
Sunyani,Maize,2008,7,251
Sunyani,Maize,2008,8,248.6
Sunyani,Maize,2008,9,243.8
Sunyani,Maize,2008,10,236.9
Sunyani,Maize,2008,11,241.1
Sunyani,Maize,2008,12,246.7
Sunyani,Maize,2009,1,256.2
Sunyani,Maize,2009,2,262.5
Sunyani,Maize,2009,3,267.5
Sunyani,Maize,2009,4,276
Sunyani,Maize,2009,5,285.3
Sunyani,Maize,2009,6,287.8
Sunyani,Maize,2009,7,289.1
Sunyani,Maize,2009,8,285.3
Sunyani,Maize,2009,9,275
Sunyani,Maize,2009,10,269
Sunyani,Maize,2009,11,271
Sunyani,Maize,2009,12,275.9
Sunyani,Maize,2010,1,279.5
Sunyani,Maize,2010,2,284
Sunyani,Maize,2010,3,287.1
Sunyani,Maize,2010,4,292.1
Sunyani,Maize,2010,5,298.6
Sunyani,Maize,2010,6,305.4
Sunyani,Maize,2010,7,306
Sunyani,Maize,2010,8,300.5
Sunyani,Maize,2010,9,290.6
Sunyani,Maize,2010,10,284.1
Sunyani,Maize,2010,11,285.4
Sunyani,Maize,2010,12,288.3
Sunyani,Maize,2011,1,293
Sunyani,Maize,2011,2,297
Sunyani,Maize,2011,3,300.6
Sunyani,Maize,2011,4,304.3
Sunyani,Maize,2011,5,310.4
Sunyani,Maize,2011,6,313.9
Sunyani,Maize,2011,7,316
Sunyani,Maize,2011,8,311.9
Sunyani,Maize,2011,9,301.4
Sunyani,Maize,2011,10,295.6
Sunyani,Maize,2011,11,298
Sunyani,Maize,2011,12,300.6
Sunyani,Maize,2012,1,97.4958
Sunyani,Maize,2012,2,98.641
Sunyani,Maize,2012,3,98.641
Sunyani,Maize,2012,4,101.4071
Sunyani,Maize,2012,5,101.4071
Sunyani,Maize,2012,6,102.1679
Sunyani,Maize,2012,7,103.9148
Sunyani,Maize,2012,8,101.9171
Sunyani,Maize,2012,9,97.3699
Sunyani,Maize,2012,10,98.5842
Sunyani,Maize,2012,11,98.9502
Sunyani,Maize,2012,12,99.6234
Sunyani,Maize,2013,1,105.273
Sunyani,Maize,2013,2,105.273
Sunyani,Maize,2013,3,105.273
Sunyani,Maize,2013,4,108.0738
Sunyani,Maize,2013,5,108.0738
Sunyani,Maize,2013,6,109.6575
Sunyani,Maize,2013,7,111.53
Sunyani,Maize,2013,8,110.0008
Sunyani,Maize,2013,9,106.0242
Sunyani,Maize,2013,10,105.3739
Sunyani,Maize,2013,11,106.1582
Sunyani,Maize,2013,12,106.8374
Sunyani,Maize,2014,1,112.7433
Sunyani,Maize,2014,2,113.1858
Sunyani,Maize,2014,3,113.92
Sunyani,Maize,2014,4,115.6005
Sunyani,Maize,2014,5,116.7307
Sunyani,Maize,2014,6,118.3548
Sunyani,Maize,2014,7,117.1318
Sunyani,Maize,2014,8,115.7
Sunyani,Maize,2014,9,112.1683
Sunyani,Maize,2014,10,112.243
Sunyani,Maize,2014,11,113.2103
Sunyani,Maize,2014,12,114.0564
Sunyani,Maize,2015,1,120.5275
Sunyani,Maize,2015,2,121.1263
Sunyani,Maize,2015,3,122.0781
Sunyani,Maize,2015,4,123.8958
Sunyani,Maize,2015,5,125.2882
Sunyani,Maize,2015,6,127.111
Sunyani,Maize,2015,7,126.0348
Sunyani,Maize,2015,8,124.5137
Sunyani,Maize,2015,9,120.9395
Sunyani,Maize,2015,10,121.0138
Sunyani,Maize,2015,11,122.1764
Sunyani,Maize,2015,12,123.1852
Sunyani,Maize,2016,1,130.3701
Sunyani,Maize,2016,2,131.1867
Sunyani,Maize,2016,3,132.2356
Sunyani,Maize,2016,4,134.2526
Sunyani,Maize,2016,5,135.9292
Sunyani,Maize,2016,6,137.9933
Sunyani,Maize,2016,7,136.92
Sunyani,Maize,2016,8,135.0664
Sunyani,Maize,2016,9,131.7905
Sunyani,Maize,2016,10,131.4893
Sunyani,Maize,2016,11,133.5423
Sunyani,Maize,2016,12,135.1228
Sunyani,Maize,2017,1,139.5017
Sunyani,Maize,2017,2,140.5844
Sunyani,Maize,2017,3,141.8227
Sunyani,Maize,2017,4,143.2019
Sunyani,Maize,2017,5,144.5164
Sunyani,Maize,2017,6,146.5159
Sunyani,Maize,2017,7,146.8
Sunyani,Maize,2017,8,145
Sunyani,Maize,2017,9,142.4703
Sunyani,Maize,2017,10,142.2714
Sunyani,Maize,2017,11,
Sunyani,Maize,2017,12,
Sunyani,Cassava,2008,1,214.5
Sunyani,Cassava,2008,2,220.7
Sunyani,Cassava,2008,3,225.7
Sunyani,Cassava,2008,4,231.3
Sunyani,Cassava,2008,5,243.5
Sunyani,Cassava,2008,6,249.1
Sunyani,Cassava,2008,7,251
Sunyani,Cassava,2008,8,248.6
Sunyani,Cassava,2008,9,243.8
Sunyani,Cassava,2008,10,236.9
Sunyani,Cassava,2008,11,241.1
Sunyani,Cassava,2008,12,246.7
Sunyani,Cassava,2009,1,256.2
Sunyani,Cassava,2009,2,262.5
Sunyani,Cassava,2009,3,267.5
Sunyani,Cassava,2009,4,276
Sunyani,Cassava,2009,5,285.3
Sunyani,Cassava,2009,6,287.8
Sunyani,Cassava,2009,7,289.1
Sunyani,Cassava,2009,8,285.3
Sunyani,Cassava,2009,9,275
Sunyani,Cassava,2009,10,269
Sunyani,Cassava,2009,11,271
Sunyani,Cassava,2009,12,275.9
Sunyani,Cassava,2010,1,279.5
Sunyani,Cassava,2010,2,284
Sunyani,Cassava,2010,3,287.1
Sunyani,Cassava,2010,4,292.1
Sunyani,Cassava,2010,5,298.6
Sunyani,Cassava,2010,6,305.4
Sunyani,Cassava,2010,7,306
Sunyani,Cassava,2010,8,300.5
Sunyani,Cassava,2010,9,290.6
Sunyani,Cassava,2010,10,284.1
Sunyani,Cassava,2010,11,285.4
Sunyani,Cassava,2010,12,288.3
Sunyani,Cassava,2011,1,293
Sunyani,Cassava,2011,2,297
Sunyani,Cassava,2011,3,300.6
Sunyani,Cassava,2011,4,304.3
Sunyani,Cassava,2011,5,310.4
Sunyani,Cassava,2011,6,313.9
Sunyani,Cassava,2011,7,316
Sunyani,Cassava,2011,8,311.9
Sunyani,Cassava,2011,9,301.4
Sunyani,Cassava,2011,10,295.6
Sunyani,Cassava,2011,11,298
Sunyani,Cassava,2011,12,300.6
Sunyani,Cassava,2012,1,97.4958
Sunyani,Cassava,2012,2,98.641
Sunyani,Cassava,2012,3,98.641
Sunyani,Cassava,2012,4,101.4071
Sunyani,Cassava,2012,5,101.4071
Sunyani,Cassava,2012,6,102.1679
Sunyani,Cassava,2012,7,103.9148
Sunyani,Cassava,2012,8,101.9171
Sunyani,Cassava,2012,9,97.3699
